"CODE_GENDER","FLAG_OWN_CAR","FLAG_OWN_REALTY","CNT_CHILDREN","AMT_INCOME_TOTAL","NAME_INCOME_TYPE","NAME_FAMILY_STATUS","NAME_HOUSING_TYPE","DAYS_EMPLOYED","FLAG_WORK_PHONE","FLAG_PHONE","FLAG_EMAIL","OCCUPATION_TYPE","CNT_FAM_MEMBERS","TARGET","EMPLOYMENT_STATUS_FLAG","EDUCATION_LEVEL","AGE"
"F",0,1,0,247500,"Pensioner","Married","House / apartment",0,0,0,0,"Retired",2,"0","Not_Working",2,66.3271731690623
"F",0,0,0,81000,"Working","Married","With parents",2502,0,1,0,"Laborers",2,"0","Working",2,34.1492128678987
"F",0,1,0,67500,"Pensioner","Widow","House / apartment",0,0,0,0,"Retired",1,"0","Not_Working",2,63.5154004106776
"F",1,0,1,135000,"Working","Single / not married","House / apartment",1193,0,0,0,"Laborers",2,"0","Working",2,41.2402464065708
"F",0,1,2,126000,"Working","Married","House / apartment",3024,0,0,0,"Laborers",4,"0","Working",2,34.8774811772758
"F",0,1,0,67500,"Working","Married","House / apartment",6563,0,0,0,"Unknown",2,"0","Working",2,41.7357973990418
"F",0,0,0,247500,"Commercial associate","Married","House / apartment",1115,1,0,0,"Cooking staff",2,"0","Working",2,47.854893908282
"M",1,1,0,135000,"Commercial associate","Married","House / apartment",1281,0,0,0,"Drivers",2,"0","Working",2,25.1444216290212
"M",1,0,1,90000,"Working","Married","House / apartment",1139,1,1,1,"Laborers",3,"1","Working",2,23.7125256673511
"M",1,1,2,135000,"Working","Separated","House / apartment",8047,0,0,1,"Core staff",3,"0","Working",2,41.2758384668036
"F",0,0,0,67500,"Working","Married","House / apartment",7819,0,1,0,"Waiters/barmen staff",2,"0","Working",2,51.296372347707
"M",0,1,0,157500,"Working","Single / not married","House / apartment",563,1,0,1,"Drivers",1,"0","Working",2,30.839151266256
"M",0,0,1,135000,"Working","Married","Rented apartment",1324,0,1,0,"Laborers",3,"1","Working",2,32.2190280629706
"F",0,1,2,247500,"Commercial associate","Married","House / apartment",5192,0,0,0,"Core staff",4,"0","Working",2,40.7611225188227
"M",1,1,0,225000,"Commercial associate","Civil marriage","House / apartment",225,0,0,0,"Unknown",2,"0","Working",3,25.3853524982888
"M",1,1,0,112500,"Working","Married","House / apartment",3218,0,0,0,"Laborers",2,"0","Working",2,51.8275154004107
"F",0,1,1,67500,"Working","Single / not married","House / apartment",1192,0,0,0,"Cooking staff",2,"0","Working",2,36.0191649555099
"F",0,1,1,112500,"State servant","Married","House / apartment",827,0,0,0,"Core staff",3,"1","Working",2,39.7125256673511
"M",1,1,0,315000,"Working","Married","House / apartment",1299,0,0,0,"Security staff",2,"0","Working",2,46.3572895277207
"M",0,1,0,112500,"Commercial associate","Married","House / apartment",11662,0,0,0,"Laborers",2,"0","Working",2,54.9240246406571
"M",1,0,2,360000,"Commercial associate","Married","House / apartment",184,0,0,1,"Managers",4,"0","Working",4,41.2265571526352
"F",0,0,0,292500,"Pensioner","Civil marriage","House / apartment",0,0,0,0,"Retired",2,"0","Not_Working",2,61.7604380561259
"F",0,1,0,180000,"Working","Married","House / apartment",3242,1,1,0,"Private service staff",2,"0","Working",2,43.0444900752909
"M",0,1,0,144000,"Commercial associate","Married","House / apartment",1410,0,0,0,"High skill tech staff",2,"0","Working",2,48.6926762491444
"M",1,1,0,112500,"Working","Single / not married","With parents",726,0,0,0,"Core staff",1,"0","Working",2,31.0554414784394
"F",0,1,1,112500,"Commercial associate","Married","House / apartment",3841,0,0,0,"Sales staff",3,"0","Working",2,38.1190965092402
"F",1,0,0,675000,"Commercial associate","Separated","House / apartment",663,0,0,0,"Sales staff",1,"0","Working",4,44.2299794661191
"F",0,1,0,112500,"Commercial associate","Single / not married","Office apartment",2501,0,1,0,"Sales staff",1,"0","Working",2,30.7652292950034
"M",0,1,0,157500,"Working","Single / not married","House / apartment",1039,0,0,0,"Laborers",1,"0","Working",2,55.0362765229295
"M",1,0,0,135000,"Working","Married","Municipal apartment",1799,1,0,0,"Laborers",2,"1","Working",2,34.7926078028747
"M",1,1,0,184500,"Commercial associate","Civil marriage","House / apartment",109,0,0,0,"High skill tech staff",2,"0","Working",2,22.5106091718001
"F",0,1,2,45000,"Working","Married","House / apartment",1449,0,0,0,"Core staff",4,"0","Working",2,33.4428473648186
"F",1,0,0,202500,"Commercial associate","Single / not married","House / apartment",81,0,0,1,"Core staff",1,"0","Working",4,40.4298425735797
"M",1,1,1,270000,"Working","Married","House / apartment",3999,0,1,0,"Core staff",3,"0","Working",2,30.2751540041068
"F",0,1,1,90000,"Working","Married","House / apartment",1373,0,0,0,"Unknown",3,"0","Working",3,33.3086926762491
"M",1,0,1,135000,"Working","Married","House / apartment",1485,0,0,0,"Laborers",3,"0","Working",2,40.1533196440794
"F",0,1,2,157500,"Working","Married","House / apartment",1415,0,0,0,"Laborers",4,"0","Working",2,33.6618754277892
"M",1,1,0,112500,"Working","Separated","House / apartment",1055,0,0,1,"Drivers",1,"0","Working",2,27.6440793976728
"F",0,1,0,315000,"Commercial associate","Single / not married","House / apartment",512,0,0,0,"Unknown",1,"0","Working",4,52.4654346338125
"M",1,1,0,225000,"Working","Married","House / apartment",1824,0,0,0,"Core staff",2,"0","Working",1,38.2970568104038
"M",1,0,2,261900,"Working","Married","House / apartment",3318,0,0,0,"Laborers",4,"0","Working",2,31.4442162902122
"F",0,1,0,67500,"Working","Married","House / apartment",283,0,0,1,"Medicine staff",2,"1","Working",2,42.9158110882957
"F",1,1,2,166500,"Commercial associate","Civil marriage","House / apartment",3410,1,0,0,"Accountants",4,"0","Working",4,40.2929500342231
"F",0,1,0,157500,"Working","Widow","House / apartment",3830,0,0,0,"Unknown",1,"0","Working",2,54.90212183436
"F",1,1,0,153000,"Working","Married","House / apartment",2191,0,0,1,"Managers",2,"0","Working",4,32.3367556468172
"F",1,1,0,382500,"Working","Married","House / apartment",2690,0,0,0,"Sales staff",2,"0","Working",3,28.4024640657084
"F",0,1,0,216000,"Pensioner","Married","House / apartment",0,0,1,0,"Retired",2,"0","Not_Working",2,60.4106776180698
"F",0,1,0,112500,"Commercial associate","Single / not married","House / apartment",3071,0,0,0,"Sales staff",1,"1","Working",2,52.5530458590007
"F",0,0,0,112500,"Working","Widow","With parents",818,1,1,0,"Core staff",1,"0","Working",2,28.0355920602327
"M",0,1,0,225000,"Commercial associate","Married","House / apartment",3550,0,1,0,"Laborers",2,"0","Working",2,30.6776180698152
"M",1,0,0,180000,"Working","Married","House / apartment",3515,0,0,0,"Drivers",2,"0","Working",2,40.4271047227926
"F",0,0,1,112500,"Working","Civil marriage","House / apartment",2747,0,0,0,"Cooking staff",3,"0","Working",2,33.429158110883
"M",1,0,1,171000,"Working","Married","House / apartment",939,0,0,0,"Laborers",3,"0","Working",2,29.7549623545517
"F",0,1,0,112500,"Working","Married","House / apartment",1726,0,0,0,"Sales staff",2,"0","Working",2,49.4702258726899
"F",0,1,0,225000,"Commercial associate","Single / not married","House / apartment",2834,0,0,0,"Sales staff",1,"0","Working",2,45.3305954825462
"M",0,0,0,315000,"Working","Married","House / apartment",5195,0,0,0,"Laborers",2,"0","Working",2,53.5687885010267
"M",1,1,0,472500,"Commercial associate","Married","House / apartment",539,0,1,0,"Drivers",2,"0","Working",4,29.8370978781656
"F",0,1,0,90000,"Working","Single / not married","House / apartment",745,0,0,0,"Laborers",1,"0","Working",2,46.7214236824093
"M",1,0,0,180000,"Pensioner","Civil marriage","House / apartment",0,0,1,0,"Retired",2,"0","Not_Working",2,61.2676249144422
"M",1,1,2,292500,"Commercial associate","Married","House / apartment",1113,0,0,0,"Unknown",4,"0","Working",2,28.8596851471595
"F",1,1,0,144000,"Pensioner","Married","House / apartment",0,0,1,0,"Retired",2,"0","Not_Working",2,57.1060917180014
"M",1,1,2,396000,"Working","Married","House / apartment",916,0,0,0,"Drivers",4,"0","Working",2,45.7796030116359
"F",0,1,1,90000,"Commercial associate","Separated","House / apartment",2652,0,0,0,"Laborers",2,"0","Working",2,45.2046543463381
"F",1,0,0,99000,"Working","Civil marriage","Rented apartment",552,0,1,1,"Core staff",2,"0","Working",4,22.3928815879535
"F",1,1,0,72000,"Working","Married","House / apartment",74,0,0,0,"Core staff",2,"0","Working",4,45.9767282683094
"M",0,1,0,157500,"State servant","Single / not married","Rented apartment",570,0,0,0,"Core staff",1,"1","Working",3,22.4010951403149
"F",0,1,0,135000,"Working","Married","House / apartment",8737,0,1,0,"Core staff",2,"0","Working",2,53.2210814510609
"M",1,0,0,135000,"Working","Single / not married","House / apartment",3216,0,0,0,"Laborers",1,"0","Working",2,35.296372347707
"F",0,1,0,135000,"Commercial associate","Married","House / apartment",165,0,0,0,"Core staff",2,"0","Working",4,31.6659822039699
"M",1,1,0,135000,"Pensioner","Married","House / apartment",0,0,0,0,"Retired",2,"0","Not_Working",2,60.8898015058179
"M",1,1,0,225000,"Working","Separated","House / apartment",1328,0,1,0,"Unknown",1,"0","Working",2,48.041067761807
"F",0,0,0,126000,"Commercial associate","Married","House / apartment",336,0,0,0,"Core staff",2,"0","Working",4,38.8090349075975
"F",0,1,2,157500,"Working","Married","House / apartment",2964,0,0,0,"High skill tech staff",4,"0","Working",4,31.791923340178
"M",1,0,0,90000,"Commercial associate","Married","House / apartment",177,1,1,0,"Laborers",2,"1","Working",4,35.4798083504449
"M",1,1,0,135000,"State servant","Single / not married","House / apartment",2244,0,0,0,"Unknown",1,"0","Working",4,28.8788501026694
"F",0,1,0,225765,"Working","Civil marriage","House / apartment",105,1,1,0,"Managers",2,"1","Working",4,30.2039698836413
"M",0,1,2,157500,"Working","Married","Rented apartment",1511,0,0,0,"Laborers",4,"0","Working",2,31.6960985626283
"F",0,1,0,337500,"Pensioner","Civil marriage","House / apartment",3135,0,1,0,"Managers",2,"0","Working",4,32.2464065708419
"F",0,1,0,112500,"Working","Married","House / apartment",3319,0,0,0,"Sales staff",2,"0","Working",2,41.5852156057495
"M",1,1,0,225000,"Commercial associate","Married","House / apartment",2361,0,1,0,"Managers",2,"0","Working",4,47.4852840520192
"F",0,1,0,48600,"Pensioner","Married","House / apartment",0,0,0,0,"Retired",2,"0","Not_Working",2,62.9815195071869
"F",1,1,0,117000,"Pensioner","Married","House / apartment",0,0,0,0,"Retired",2,"0","Not_Working",2,56.1314168377823
"F",0,0,1,180000,"Working","Separated","House / apartment",529,1,0,0,"Laborers",2,"0","Working",4,28.580424366872
"M",0,1,1,90000,"Working","Separated","House / apartment",240,1,1,0,"Laborers",2,"0","Working",2,37.5523613963039
"F",0,1,0,76500,"Pensioner","Married","House / apartment",0,0,1,0,"Retired",2,"0","Not_Working",2,58.9295003422313
"M",1,1,0,247500,"Working","Married","House / apartment",10345,0,0,0,"Laborers",2,"0","Working",4,48.5968514715948
"F",1,1,0,159750,"Commercial associate","Married","House / apartment",1861,1,0,0,"Unknown",2,"0","Working",4,42.2450376454483
"F",0,1,1,202500,"Working","Married","House / apartment",1911,0,0,0,"Laborers",3,"0","Working",2,29.3634496919918
"F",0,0,1,135000,"State servant","Married","House / apartment",445,0,0,0,"Managers",3,"1","Working",4,45.6563997262149
"F",0,1,0,67500,"Working","Married","House / apartment",3160,0,0,0,"Laborers",2,"0","Working",2,53.4154688569473
"F",1,1,0,202500,"Working","Married","House / apartment",4669,1,0,0,"Sales staff",2,"0","Working",2,40.1286789869952
"F",0,1,0,76500,"Pensioner","Single / not married","House / apartment",0,0,0,0,"Retired",1,"1","Not_Working",4,63.9890485968515
"F",1,1,1,157500,"Working","Married","Municipal apartment",4582,0,1,0,"Core staff",3,"0","Working",2,42.4996577686516
"M",1,0,1,270000,"Working","Married","House / apartment",157,0,1,0,"Laborers",3,"1","Working",2,33.3442847364819
"F",1,0,1,108000,"Commercial associate","Single / not married","House / apartment",431,1,0,0,"Sales staff",3,"1","Working",4,44.1834360027378
"F",0,1,1,135000,"Working","Married","House / apartment",264,0,0,0,"Unknown",3,"0","Working",4,36.4216290212183
"M",0,1,0,112500,"Working","Civil marriage","House / apartment",1029,0,0,0,"Drivers",2,"0","Working",2,34.135523613963
"M",1,1,1,112500,"Working","Married","House / apartment",11433,1,0,0,"Unknown",3,"0","Working",2,49.2977412731006
"F",0,1,2,270000,"Working","Married","House / apartment",753,0,0,0,"Managers",4,"0","Working",2,38.6995208761123
"F",0,0,0,135000,"Pensioner","Widow","House / apartment",0,0,0,0,"Retired",1,"0","Not_Working",2,59.9644079397673
"F",0,1,0,90000,"Working","Married","With parents",1785,0,0,0,"Core staff",2,"0","Working",2,25.2347707049966
"M",1,1,0,112500,"Working","Married","With parents",3425,0,0,1,"Laborers",2,"0","Working",1,32.7748117727584
"F",0,0,0,90000,"Commercial associate","Married","House / apartment",1403,1,0,0,"Accountants",2,"0","Working",2,36.8925393566051
"M",1,1,0,180000,"Commercial associate","Married","House / apartment",1883,0,1,0,"Drivers",2,"0","Working",2,48.0246406570842
"F",1,0,0,450000,"Working","Civil marriage","House / apartment",4455,0,1,0,"Managers",2,"1","Working",4,43.7344284736482
"F",0,1,0,225000,"Pensioner","Widow","House / apartment",0,0,0,1,"Retired",1,"0","Not_Working",2,57.9082819986311
"M",0,0,0,225000,"Pensioner","Married","House / apartment",0,0,0,0,"Retired",2,"0","Not_Working",2,60.0191649555099
"F",0,1,1,135000,"Working","Separated","House / apartment",1054,0,1,0,"Sales staff",2,"0","Working",2,43.8329911019849
"M",0,1,1,157500,"Pensioner","Married","House / apartment",0,0,0,0,"Retired",3,"0","Not_Working",2,45.7494866529774
"M",1,1,3,90000,"Working","Married","House / apartment",1814,1,1,0,"Unknown",5,"0","Working",2,44.0492813141684
"F",1,1,0,180000,"Pensioner","Married","House / apartment",0,0,1,0,"Retired",2,"0","Not_Working",2,56.4079397672827
"F",0,0,0,67500,"Working","Separated","House / apartment",6240,1,0,0,"Cleaning staff",1,"0","Working",2,58.4421629021218
"F",0,1,0,90000,"Working","Married","House / apartment",2088,0,1,0,"Laborers",2,"0","Working",2,41.1362080766598
"F",1,1,0,270000,"Pensioner","Married","House / apartment",0,0,0,0,"Retired",2,"0","Not_Working",2,59.1786447638604
"F",0,1,0,135000,"Commercial associate","Civil marriage","House / apartment",870,0,0,0,"Sales staff",2,"1","Working",2,34.4558521560575
"F",0,0,1,180000,"Working","Married","Municipal apartment",2573,0,0,0,"Core staff",3,"0","Working",4,39.3675564681725
"F",0,1,0,247500,"Pensioner","Married","House / apartment",0,0,0,0,"Retired",2,"0","Not_Working",4,60.5913757700205
"M",1,1,1,225000,"Working","Married","House / apartment",2035,0,0,0,"Drivers",3,"0","Working",2,37.5058179329227
"F",0,0,0,121500,"Commercial associate","Civil marriage","Municipal apartment",679,1,0,0,"Laborers",2,"0","Working",2,37.6043805612594
"F",0,0,2,121500,"Working","Married","House / apartment",1661,0,1,0,"Sales staff",4,"1","Working",2,28.7720739219713
"M",1,0,0,90000,"Working","Single / not married","With parents",920,0,0,0,"Laborers",1,"0","Working",2,27.2142368240931
"M",0,0,0,193500,"Pensioner","Married","House / apartment",0,0,0,0,"Retired",2,"0","Not_Working",2,67.8850102669405
"M",1,1,0,225000,"Commercial associate","Separated","House / apartment",3153,1,0,0,"Managers",1,"0","Working",2,41.8015058179329
"F",1,1,0,207000,"Working","Married","House / apartment",763,0,0,0,"Unknown",2,"0","Working",4,35.5154004106776
"M",0,0,0,112500,"Commercial associate","Married","With parents",1274,0,0,0,"Waiters/barmen staff",2,"0","Working",3,24.1889117043121
"F",0,1,2,112500,"Working","Married","House / apartment",3637,0,0,0,"Sales staff",4,"0","Working",2,31.5318275154004
"F",0,0,0,112500,"State servant","Married","Municipal apartment",6453,1,0,0,"Laborers",2,"0","Working",2,54.0232717316906
"F",1,0,1,180000,"Working","Married","House / apartment",5199,0,0,0,"Sales staff",3,"1","Working",2,38.6639288158795
"F",0,1,0,90000,"Working","Separated","House / apartment",947,0,0,0,"Cleaning staff",1,"0","Working",2,36.6652977412731
"F",0,1,0,112500,"Working","Married","House / apartment",2332,0,1,0,"Laborers",2,"0","Working",2,54.6228610540726
"F",0,0,0,157500,"Working","Single / not married","House / apartment",2234,0,0,0,"Sales staff",1,"0","Working",2,43.6167008898015
"F",1,0,0,126000,"Commercial associate","Married","House / apartment",110,1,1,0,"Unknown",2,"1","Working",4,41.0266940451745
"F",1,0,1,103500,"Working","Married","House / apartment",269,1,1,0,"Sales staff",3,"0","Working",2,37.9630390143737
"F",1,1,2,144000,"Working","Married","House / apartment",2744,0,1,0,"Unknown",4,"0","Working",2,32.2436687200548
"F",0,0,0,103500,"Commercial associate","Married","House / apartment",2264,0,0,0,"Sales staff",2,"1","Working",4,27.6878850102669
"F",1,0,0,112500,"Working","Married","House / apartment",1809,0,0,0,"Cleaning staff",2,"0","Working",2,34.5982203969884
"M",0,1,0,157500,"Working","Married","House / apartment",2727,0,0,0,"High skill tech staff",2,"1","Working",2,33.4264202600958
"F",0,1,0,157500,"Pensioner","Separated","House / apartment",0,0,0,0,"Retired",1,"0","Not_Working",2,61.3661875427789
"F",0,0,1,157500,"Working","Married","House / apartment",415,1,0,0,"Sales staff",3,"0","Working",2,43.1594798083504
"F",0,1,0,157500,"Pensioner","Separated","House / apartment",0,0,0,0,"Retired",1,"0","Not_Working",2,49.533196440794
"F",0,1,0,202500,"Working","Married","House / apartment",3662,0,1,0,"Accountants",2,"0","Working",4,54.031485284052
"M",1,1,0,112500,"Working","Married","House / apartment",2819,0,0,1,"Unknown",2,"0","Working",2,52.4079397672827
"F",0,1,0,216000,"Working","Civil marriage","House / apartment",3341,0,0,0,"Sales staff",2,"0","Working",2,51.5701574264203
"F",1,1,0,112500,"Working","Married","House / apartment",612,1,1,0,"Sales staff",2,"0","Working",2,49.2402464065708
"F",1,1,1,171000,"Working","Married","House / apartment",815,0,0,1,"Unknown",3,"0","Working",2,31.6358658453114
"M",0,1,0,225000,"Working","Married","House / apartment",3282,0,0,0,"Medicine staff",2,"1","Working",2,55.5728952772074
"F",0,0,0,180000,"Commercial associate","Married","House / apartment",7116,0,0,0,"Managers",2,"1","Working",4,43.0773442847365
"M",0,1,0,135000,"Working","Married","House / apartment",2133,0,0,0,"Unknown",2,"0","Working",4,41.8726899383984
